model,use_static_covariates,use_covariates,use_features,use_encoders,sample_weight,input_chunk_length,hidden_size,ff_size,num_blocks,dropout,norm_type,batch_size,n_epochs,normalize_before,activation,optimizer,optimizer_kwargs.lr,optimizer_kwargs.weight_decay,WIS_1,WIS_2,WIS_3,WIS,WIS_std,error_flag,error_msg
tsmixer,False,True,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,551.5545216836734,608.2501716732612,946.1758398844232,701.9935110804527,174.2074557475144,False,
tsmixer,False,True,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,757.8151991357767,559.4163844491878,567.124476650354,628.1186867451062,91.76325577656496,False,
tsmixer,False,True,False,True,no-covid,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,596.8293248906706,704.9387548157018,679.463442445856,660.4105073840761,46.145949338521646,False,
tsmixer,False,True,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,571.099683725531,608.977163291337,718.8476742763432,632.9748404310704,62.65930927924378,False,
tsmixer,False,True,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,555.7308258277801,651.6797072834236,617.3922922740525,608.267608461752,39.69879808552666,False,
tsmixer,False,True,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,687.5307676488964,703.709140201999,578.7879111568097,656.675939669235,55.46977359355892,False,
tsmixer,False,True,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,585.4957384943774,567.870106726364,664.8810807996668,606.0823086734695,42.195082070993124,False,
tsmixer,False,True,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,564.3642303987922,528.314482897751,801.6110379789671,631.4299170918367,121.23285171801213,False,
tsmixer,False,True,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,587.039429664723,608.1215461005831,777.1735344648063,657.4448367433707,85.09733525756232,False,
tsmixer,False,True,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,621.9773849437735,561.7118962151187,681.7926274208664,621.8273028599195,49.02286810051461,False,
tsmixer,False,True,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,940.4233958506873,833.413512598917,609.8600396970013,794.565649382202,137.71928082219912,False,
tsmixer,False,True,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,656.0258993648479,630.8780396189088,710.3238321272387,665.7425903703319,33.153371370960045,False,
tsmixer,False,True,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,583.3866214598085,538.9247024677218,563.32003045606,561.8771181278635,18.180155061767504,False,
tsmixer,False,True,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,540.8098997813412,585.6564601988755,550.1953718502707,558.8872439434957,19.312603409598054,False,
tsmixer,False,True,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,561.3183646137026,565.0779468190337,620.5627415660141,582.3196843329168,27.085447316349633,False,
tsmixer,False,True,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,612.8493613338193,710.5830892076218,523.4097429456476,615.6140644956962,76.43820194730813,False,
tsmixer,False,True,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,745.1163870522698,796.1573902800917,593.9842868856728,711.7526880726781,85.84227102165619,False,
tsmixer,False,True,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,558.1556333298626,571.2707413577676,649.7450518013328,593.0571421629876,40.440415749757015,False,
tsmixer,False,True,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,901.7805366253643,810.2579088140359,880.6481831788839,864.2288762060947,39.12623230410982,False,
tsmixer,False,True,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,660.6707055653894,796.2709442680134,1093.7127625208248,850.2181374514092,180.85736647484316,False,
tsmixer,False,True,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,653.725776239067,605.4409708194502,795.9257973240317,685.0308481275164,80.85428426734052,False,
tsmixer,False,True,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,572.6518504008747,627.9068960849646,639.5353398323615,613.3646954394003,29.177125622021588,False,
tsmixer,False,True,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,608.6771134423158,787.3286600635153,562.480947782174,652.8289070960017,96.95758210566946,False,
tsmixer,False,True,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,642.0882732455227,637.5842600739277,518.8214047532277,599.4979793575594,57.07657897409229,False,
tsmixer,False,True,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,616.8988451426488,592.0304038681799,648.4763882236568,619.1352124114952,23.098171520498667,False,
tsmixer,False,True,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,556.7618558673469,531.6648427738443,602.224328014369,563.5503422185201,29.203000982284973,False,
tsmixer,False,True,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,594.9752531497294,650.8231531132861,653.9539733444399,633.2507932024852,27.095057772928904,False,
tsmixer,False,True,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,650.9544199031653,736.074036989796,529.5586465274886,638.8623678068167,84.74201994829339,False,
tsmixer,False,True,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,731.6158176280716,483.98844856309876,609.3335839233652,608.3126167048453,101.09602780873254,False,
tsmixer,False,True,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,718.0455508121615,587.4099998698458,697.1275227769678,667.5276911529918,57.29179299356579,False,
tsmixer,False,True,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,709.9166062317784,561.2465541701374,569.9947704081633,613.7193102700263,68.115454118242,False,
tsmixer,False,True,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,521.545604565806,519.7050282434403,559.9914419773012,533.7473582621825,18.572576160102855,False,
tsmixer,False,True,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,512.912211578509,550.946098891087,576.6949599125365,546.8510901273775,26.199701891963297,False,
tsmixer,False,True,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,743.7294497084548,645.0406989275303,658.8030570595585,682.5244018985145,43.641677583103636,False,
tsmixer,False,True,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,523.5721959600166,687.3718269731362,717.4556002707205,642.7998744012912,85.19658770094443,False,
tsmixer,False,True,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,716.7450338400666,646.1062964650146,622.8107698615161,661.8873667221991,39.93906292628519,False,
tsmixer,False,True,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,494.98427868596417,709.9919568669304,757.3983557632237,654.1248637720395,114.18153975207605,False,
tsmixer,False,True,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,580.518193591212,675.8353516763848,572.9013053154937,609.7516168610301,46.83160793104573,False,
tsmixer,False,True,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,578.1069390358184,620.0474025145774,876.6358243960849,691.5967219821601,131.95795463155795,False,
tsmixer,False,False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,484.33539358600586,406.81765813723445,492.90751262494797,461.3535214493961,38.72114492631068,False,
tsmixer,False,False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,497.32161247917526,511.0219899260724,515.597200124948,507.98026751006523,7.764806603799434,False,
tsmixer,False,False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,451.51399130570593,475.37456242190757,461.19924757913367,462.6959337689157,9.798359238867231,False,
tsmixer,False,False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,435.1291700072887,403.48649234693875,420.4389184194086,419.68486025787865,12.92906841610355,False,
tsmixer,False,False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,403.40627694189925,572.7236676124531,431.940532330279,469.3568256282104,74.01386784015037,False,
tsmixer,False,False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,426.77743778633914,413.3756226572262,431.02238442315695,423.7251482889074,7.520611836279364,False,
tsmixer,False,False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,397.7770132236568,400.35873646397334,486.5825797844648,428.239443157365,41.268289015003006,False,
tsmixer,False,False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,392.80817497917536,478.63002485943355,499.7416576426489,457.05995249375263,46.24315044797,False,
tsmixer,False,False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,424.769626457726,498.7239441899209,372.59805185339445,432.0305408336805,51.746019734870906,False,
tsmixer,False,False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,335.85223982194924,395.03230893377764,389.28902306330696,373.39119060634465,26.647400781845253,False,
tsmixer,False,False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,387.3437647074135,367.80875572678053,354.05124114952105,369.7345871945717,13.659664499173163,False,
tsmixer,False,False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,362.6210499531445,452.6338694814661,385.2299907590587,400.1616367312231,38.23429924764838,False,
tsmixer,False,False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,473.88068070595585,422.8976159673053,448.8428121095377,448.5403695942662,20.814847683687105,False,
tsmixer,False,False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,442.05279727197006,483.4812381559767,397.62536404102457,441.0531331563238,35.05764088154165,False,
tsmixer,False,False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,455.779827155352,387.9394964337776,374.0598496720117,405.9263910870471,35.704201101273526,False,
tsmixer,False,False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,456.29091211994995,511.09184766763855,425.28483105997503,464.2225302825212,35.47669610495114,False,
tsmixer,False,False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,550.8719858912953,509.59124140982925,483.28643143481884,514.5832195786478,27.81656194099486,False,
tsmixer,False,False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,425.784919955227,455.0460362869638,431.19074916701373,437.3405684697348,12.71268239035201,False,
tsmixer,False,False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,492.7358780195752,457.6529284673053,496.5659896917951,482.3182653928918,17.510978900772454,False,
tsmixer,False,False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,422.0413154675135,420.6387468763015,500.03405000520615,447.57137078300707,37.101135050397794,False,
tsmixer,False,False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,485.9164069658476,486.48061224489794,500.1615794200334,490.85286621025966,6.586283125587049,False,
tsmixer,False,False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,381.84458884319037,440.1822839441899,397.3463308256977,406.45773453769266,24.672318167351218,False,
tsmixer,False,False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,477.0061687838401,416.43979448667227,357.2271284100375,416.8910305601833,48.9006294350273,False,
tsmixer,False,False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,415.09786586318205,353.26748997813405,439.22995262390674,402.53176948840763,36.20143947051972,False,
tsmixer,False,False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,363.15501392648906,389.4781649573095,456.3289017596835,402.987360214494,39.21918842319175,False,
tsmixer,False,False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,542.0334663942108,407.5501542326114,429.273133850479,459.6189181591005,58.94681377573954,False,
tsmixer,False,False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,380.39107181903375,347.18001718034157,344.11548937942524,357.2288594596002,16.42587174141797,False,
tsmixer,False,False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,364.654185625781,408.01593893169513,397.4479707673886,390.0393651082882,18.46123850666181,False,
tsmixer,False,False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,428.6101205226988,354.1912837099125,332.5999038161182,371.80043601624317,41.126245567535136,False,
tsmixer,False,False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,352.6628748438151,359.76217969075384,356.2418782538525,356.22231092947385,2.898312093567515,False,
tsmixer,False,False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,427.73953925447734,405.17075203040395,495.32559011870063,442.745293801194,38.304509828643575,False,
tsmixer,False,False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,400.17473891087053,486.99758876509793,375.4530113754686,420.8751130171457,47.832536362902346,False,
tsmixer,False,False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,414.80595285818407,433.77455174927115,306.6992425031237,385.0932490368596,55.97122553170402,False,
tsmixer,False,False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,463.25298833819244,424.92204836526446,402.9595933985839,430.3782100340136,24.91519808540628,False,
tsmixer,False,False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,437.7234533788005,471.89717552582255,543.096397334444,484.2390087463557,43.894608362169684,False,
tsmixer,False,False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,479.6441675343607,497.09208923365264,588.2351466836735,521.6571344838957,47.6135924168823,False,
tsmixer,False,False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,513.6038810651812,492.38087138171596,394.88521228134107,466.95665490941275,51.69347906570477,False,
tsmixer,False,False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,626.0644031132861,436.3346692784257,457.61612518221574,506.6717325246425,84.86924230470662,False,
tsmixer,False,False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,503.13464038421495,542.9888340795502,415.3223324916702,487.1486023184784,53.33134767158633,False,
tsmixer,False,False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,430.7340660141607,449.24604123281966,442.73697665035405,440.90569463244486,7.667615970034806,False,
tsmixer,False,False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,565.9928508954603,504.9979434350271,433.1368704446064,501.37588825836457,54.298663876541845,False,
tsmixer,False,False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,378.1263234069138,460.156155898584,524.4010677842565,454.22784902991816,59.863365688936675,False,
tsmixer,False,False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,372.3476464233653,423.9374249010829,468.03709496043314,421.44072209496045,39.10492538465041,False,
tsmixer,False,False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,442.9158482142857,523.0009360683049,448.43535180653896,471.45071202970985,36.52109371124429,False,
tsmixer,False,False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,394.04193578196583,382.54078014369014,548.2490844960432,441.6106001405664,75.55083897384999,False,
tsmixer,False,False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,302.73687200645566,414.1792749114952,431.3561741201583,382.7574403460364,57.01596258738001,False,
tsmixer,False,False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,383.52166076634734,382.1966307007497,366.4880733288213,377.4021215986395,7.736332610723882,False,
tsmixer,False,False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,370.85241683152856,424.8316671438984,424.91885737713454,406.86764711752056,25.466638437361752,False,
tsmixer,False,False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,421.5894265410247,420.86000885047895,547.9567172532278,463.4687175482438,59.74277966501531,False,
tsmixer,False,False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,479.93225531028736,380.21628865576844,376.1310477405248,412.0931972355268,47.99844197948471,False,
tsmixer,False,False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,494.32893039358606,508.1774622553102,381.27246433777594,461.25961899555745,56.84132382558301,False,
tsmixer,False,False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,447.4062856622241,443.45819307059554,575.577163421491,488.8138807181035,61.37207441977157,False,
tsmixer,False,False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,415.7466434558517,496.06180211370264,502.4010956372345,471.40318040226293,39.4401169643702,False,
tsmixer,False,False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,445.89110071324455,510.1320857194919,463.13142726988747,473.0515379008746,27.148142782904966,False,
tsmixer,False,False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,424.9451736255727,436.72020668471475,418.0541038890046,426.57316139976405,7.706863025455173,False,
tsmixer,False,False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,480.1440992034569,556.9448537067889,508.9966901811746,515.3618810304735,31.675181809331054,False,
tsmixer,False,False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,512.2143605528946,458.31037354227414,449.2591711786755,473.26130175794805,27.790725769203707,False,
tsmixer,False,False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,385.8065187682215,480.23077610891295,383.63548391295296,416.5575929300291,45.03246266257611,False,
tsmixer,False,False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,385.627736229696,428.8027923261141,429.75199695439403,414.72750850340134,20.580294898157995,False,
tsmixer,False,False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,383.9983832257393,346.8765204602249,419.05888627134533,383.31126331910315,29.472332605877135,False,
tsmixer,False,False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,389.7543010724698,374.96369025926697,455.49011440545604,406.736035245731,34.999149685780125,False,
tsmixer,False,False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,710.985012494794,492.4075661182841,584.0612152488546,595.8179312873109,89.6202741018113,False,
tsmixer,False,False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,485.6894907069971,508.79871941378593,379.5179784464807,458.00206285575456,56.29282217137568,False,
tsmixer,False,False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,398.99198406913786,337.13002238650563,352.337738702624,362.8199150527558,26.320240520460192,False,
tsmixer,False,False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,350.55254724593914,379.3023930133278,348.4041228915035,359.4196877169234,14.086528061222918,False,
tsmixer,False,False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,387.136568747397,330.15587190233236,289.59125377446895,335.6278981413994,40.01024386881202,False,
tsmixer,False,False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,457.62613142961266,493.85667768638075,373.9619019418992,441.8149036859642,50.207472915068585,False,
tsmixer,False,False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,428.4875373542274,406.3511621459808,488.7418903581841,441.19352995279746,34.815128031460446,False,
tsmixer,False,False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,453.49579029571015,442.1868002915452,367.08688189816746,420.9231574951409,38.34694026336857,False,
tsmixer,False,False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,465.5804049094127,446.75149508017495,444.170395147855,452.1674317124809,9.54276014234052,False,
tsmixer,False,False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,623.4042650197833,422.99692510932954,543.8815572938358,530.0942491409829,82.39475255165357,False,
tsmixer,False,False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,520.1507006195335,542.0150257705122,406.8121474125365,489.65929126752735,59.257905870716804,False,
tsmixer,False,False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,467.5309477821741,481.55299159204503,554.5362817576009,501.2067403772733,38.14170434951344,False,
tsmixer,False,False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,463.29624960953777,451.24140878800506,441.04322222511456,451.8602935408858,9.09529441326607,False,
tsmixer,False,False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,459.68226845585167,462.67720585172844,409.85368166909626,444.0710519922254,24.22620807271782,False,
tsmixer,False,False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,498.16585524260734,395.06758642232404,346.7635390201999,413.33232689504376,63.14462710201778,False,
tsmixer,False,False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,388.0501794825073,379.44196103186175,395.3828128904624,387.6249844682772,6.514766948738202,False,
tsmixer,False,False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,397.5129537172011,382.1193837203249,399.38489743856724,393.0057449586978,7.735661535307364,False,
tsmixer,False,False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,447.8229097251145,583.1238696116202,505.3055854331529,512.0841215899626,55.443958798498116,False,
tsmixer,False,False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,482.89758486047475,436.53831072990414,642.4891279675136,520.6416745192975,88.2133663656468,False,
tsmixer,False,False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,546.3861828404831,509.85293432423987,389.07830135880886,481.77247284117726,67.22016875853774,False,
tsmixer,False,False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,354.0023792169929,410.45058543315287,452.51447482819657,405.65581315944746,40.36005142295414,False,
tsmixer,False,False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,320.3043326999167,345.30746615993337,369.1114858392337,344.9077615663612,19.92744125091122,False,
tsmixer,False,False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,388.8884136817992,417.6969528321533,374.4616623281966,393.682342947383,17.97329323548223,False,
tsmixer,False,False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,376.60966055810076,454.37051514993755,361.0238539931279,397.3346765670554,40.82927465850639,False,
tsmixer,False,False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,401.0014274000417,432.25704875572677,369.0657735058309,400.7747498871998,25.798228026334755,False,
tsmixer,False,False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,426.44545033319446,456.69153438671395,385.8964581164099,423.0111476121062,29.003810467070213,False,
tsmixer,False,False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,528.0382699916702,502.35086604539777,459.96009917742606,496.7830784048313,28.070263385074522,False,
